"(3840, 2160)",0.543
"(720, 405)",0.376
"(1920, 1080)",0.068222222222222
"(586, 480)",0.004888888888889
"(704, 576)",0.004222222222222
"(2560, 1440)",0.002333333333333
"(2048, 1536)",0.001333333333333
